,X1,UnitCode,Year,Month,ParkName,RecreationVisits,Smoke,stdsmoke,Season,CatColS,CatColM
947,9461,GLBA,1995,6,Glacier Bay NP & PRES,51394,8.02E-10,-0.226011227,Summer,GLBASummer,GLBA06
948,9471,GLBA,1996,4,Glacier Bay NP & PRES,84,6.98E-10,-0.256080825,Spring,GLBASpring,GLBA04
949,9481,GLBA,1997,2,Glacier Bay NP & PRES,59,4.14E-10,-0.337923412,Winter,GLBAWinter,GLBA02
950,9491,GLBA,1997,12,Glacier Bay NP & PRES,87,2.79E-10,-0.377001481,Winter,GLBAWinter,GLBA12
951,9501,GLBA,1998,10,Glacier Bay NP & PRES,191,4.13E-10,-0.338331808,Fall,GLBAFall,GLBA10
952,9511,GLBA,1999,8,Glacier Bay NP & PRES,88956,1.99E-10,-0.400081544,Summer,GLBASummer,GLBA08
953,9521,GLBA,2000,6,Glacier Bay NP & PRES,83305,6.87E-10,-0.259160592,Summer,GLBASummer,GLBA06
954,9531,GLBA,2001,4,Glacier Bay NP & PRES,123,1.76E-09,0.050279387,Spring,GLBASpring,GLBA04
955,9541,GLBA,2002,2,Glacier Bay NP & PRES,174,3.13E-10,-0.367213192,Winter,GLBAWinter,GLBA02
956,9551,GLBA,2002,12,Glacier Bay NP & PRES,173,3.61E-10,-0.353300917,Winter,GLBAWinter,GLBA12
957,9561,GLBA,2003,10,Glacier Bay NP & PRES,226,4.18E-10,-0.336905322,Fall,GLBAFall,GLBA10
958,9571,GLBA,2004,8,Glacier Bay NP & PRES,83350,2.28E-10,-0.391732334,Summer,GLBASummer,GLBA08
959,9581,GLBA,2005,6,Glacier Bay NP & PRES,82032,5.56E-10,-0.29692147,Summer,GLBASummer,GLBA06
960,9591,GLBA,2006,4,Glacier Bay NP & PRES,173,1.39E-09,-0.057127505,Spring,GLBASpring,GLBA04
961,9601,GLBA,2007,2,Glacier Bay NP & PRES,168,4.71E-10,-0.321387842,Winter,GLBAWinter,GLBA02
962,9611,GLBA,2007,12,Glacier Bay NP & PRES,150,3.89E-10,-0.345163451,Winter,GLBAWinter,GLBA12
963,9621,GLBA,2008,10,Glacier Bay NP & PRES,250,6.15E-10,-0.28003898,Fall,GLBAFall,GLBA10
964,9631,GLBA,2009,8,Glacier Bay NP & PRES,98353,3.18E-10,-0.365668527,Summer,GLBASummer,GLBA08
965,9641,GLBA,2010,6,Glacier Bay NP & PRES,104399,5.77E-10,-0.29079923,Summer,GLBASummer,GLBA06
966,9651,GLBA,2011,4,Glacier Bay NP & PRES,178,9.22E-10,-0.19145214,Spring,GLBASpring,GLBA04
967,9661,GLBA,2012,2,Glacier Bay NP & PRES,173,6.31E-10,-0.275189972,Winter,GLBAWinter,GLBA02
968,9671,GLBA,2012,12,Glacier Bay NP & PRES,173,3.72E-10,-0.349952047,Winter,GLBAWinter,GLBA12
969,9681,GLBA,2013,10,Glacier Bay NP & PRES,168,3.57E-10,-0.354303885,Fall,GLBAFall,GLBA10
970,9691,GLBA,2014,8,Glacier Bay NP & PRES,110795,3.07E-10,-0.368755479,Summer,GLBASummer,GLBA08
971,9701,GLBA,2015,6,Glacier Bay NP & PRES,107364,6.99E-10,-0.25561583,Summer,GLBASummer,GLBA06
972,9711,GLBA,2016,4,Glacier Bay NP & PRES,2505,9.94E-10,-0.1705684,Spring,GLBASpring,GLBA04
973,9721,GLBA,2017,2,Glacier Bay NP & PRES,172,5.35E-10,-0.303085474,Winter,GLBAWinter,GLBA02
974,9731,GLBA,2017,12,Glacier Bay NP & PRES,173,5.85E-10,-0.288541894,Winter,GLBAWinter,GLBA12
975,9741,GLBA,2018,10,Glacier Bay NP & PRES,383,4.68E-10,-0.322496149,Fall,GLBAFall,GLBA10
976,9751,GRBA,1980,8,Great Basin NP,7474,1.04E-09,-0.157458364,Summer,GRBASummer,GRBA08
977,9761,GRBA,1981,6,Great Basin NP,5579,1.51E-09,-0.022132965,Summer,GRBASummer,GRBA06
978,9771,GRBA,1982,4,Great Basin NP,2053,2.10E-09,0.149960029,Spring,GRBASpring,GRBA04
979,9781,GRBA,1983,2,Great Basin NP,350,2.70E-10,-0.379366134,Winter,GRBAWinter,GRBA02
980,9791,GRBA,1983,12,Great Basin NP,160,4.96E-10,-0.314384986,Winter,GRBAWinter,GRBA12
981,9801,GRBA,1984,10,Great Basin NP,1667,1.09E-09,-0.142515103,Fall,GRBAFall,GRBA10
982,9811,GRBA,1985,8,Great Basin NP,7943,1.13E-09,-0.132313868,Summer,GRBASummer,GRBA08
983,9821,GRBA,1986,6,Great Basin NP,6487,2.41E-09,0.236883521,Summer,GRBASummer,GRBA06
984,9831,GRBA,1987,4,Great Basin NP,3399,2.00E-09,0.120834581,Spring,GRBASpring,GRBA04
985,9841,GRBA,1988,2,Great Basin NP,788,1.13E-09,-0.129974702,Winter,GRBAWinter,GRBA02
986,9851,GRBA,1988,12,Great Basin NP,397,9.70E-10,-0.177418874,Winter,GRBAWinter,GRBA12
987,9861,GRBA,1989,10,Great Basin NP,4134,1.69E-09,0.029703007,Fall,GRBAFall,GRBA10
988,9871,GRBA,1990,8,Great Basin NP,12035,1.47E-09,-0.031803747,Summer,GRBASummer,GRBA08
989,9881,GRBA,1991,6,Great Basin NP,10002,2.97E-09,0.400830316,Summer,GRBASummer,GRBA06
990,9891,GRBA,1992,4,Great Basin NP,5109,1.01E-09,-0.166472425,Spring,GRBASpring,GRBA04
991,9901,GRBA,1993,2,Great Basin NP,754,2.60E-10,-0.382379218,Winter,GRBAWinter,GRBA02
992,9911,GRBA,1993,12,Great Basin NP,941,6.89E-10,-0.258530576,Winter,GRBAWinter,GRBA12
993,9921,GRBA,1994,10,Great Basin NP,4954,1.10E-09,-0.139230088,Fall,GRBAFall,GRBA10
994,9931,GRBA,1995,8,Great Basin NP,14683,1.25E-09,-0.097940837,Summer,GRBASummer,GRBA08
995,9941,GRBA,1996,6,Great Basin NP,11647,3.26E-09,0.483687502,Summer,GRBASummer,GRBA06
996,9951,GRBA,1997,4,Great Basin NP,5997,1.92E-09,0.096498964,Spring,GRBASpring,GRBA04
997,9961,GRBA,1998,2,Great Basin NP,578,6.70E-10,-0.264005627,Winter,GRBAWinter,GRBA02
998,9971,GRBA,1998,12,Great Basin NP,1407,4.63E-10,-0.323783758,Winter,GRBAWinter,GRBA12
999,9981,GRBA,1999,10,Great Basin NP,7354,8.97E-10,-0.198450237,Fall,GRBAFall,GRBA10
1000,9991,GRBA,2000,8,Great Basin NP,13819,2.73E-09,0.329245586,Summer,GRBASummer,GRBA08
1001,10001,GRBA,2001,6,Great Basin NP,10377,2.92E-09,0.386327603,Summer,GRBASummer,GRBA06
1002,10011,GRBA,2002,4,Great Basin NP,5340,4.75E-09,0.912358747,Spring,GRBASpring,GRBA04
1003,10021,GRBA,2003,2,Great Basin NP,1269,1.94E-09,0.102070631,Winter,GRBAWinter,GRBA02
1004,10031,GRBA,2003,12,Great Basin NP,941,1.78E-09,0.05745167,Winter,GRBAWinter,GRBA12
1005,10041,GRBA,2004,10,Great Basin NP,6524,2.33E-09,0.21553908,Fall,GRBAFall,GRBA10
1006,10051,GRBA,2005,8,Great Basin NP,13230,2.64E-09,0.304799175,Summer,GRBASummer,GRBA08
1007,10061,GRBA,2006,6,Great Basin NP,14197,3.49E-09,0.548733666,Summer,GRBASummer,GRBA06
1008,10071,GRBA,2007,4,Great Basin NP,5561,3.96E-09,0.686093789,Spring,GRBASpring,GRBA04
1009,10081,GRBA,2008,2,Great Basin NP,1059,1.23E-09,-0.103185217,Winter,GRBAWinter,GRBA02
1010,10091,GRBA,2008,12,Great Basin NP,1258,1.07E-09,-0.148311305,Winter,GRBAWinter,GRBA12
1011,10101,GRBA,2009,10,Great Basin NP,6705,1.94E-09,0.103209392,Fall,GRBAFall,GRBA10
1012,10111,GRBA,2010,8,Great Basin NP,15322,2.56E-09,0.282285024,Summer,GRBASummer,GRBA08
1013,10121,GRBA,2011,6,Great Basin NP,11402,3.29E-09,0.491763788,Summer,GRBASummer,GRBA06
1014,10131,GRBA,2012,4,Great Basin NP,5564,4.48E-09,0.835743759,Spring,GRBASpring,GRBA04
1015,10141,GRBA,2013,2,Great Basin NP,1377,1.72E-09,0.037704577,Winter,GRBAWinter,GRBA02
1016,10151,GRBA,2013,12,Great Basin NP,2266,1.04E-09,-0.15658044,Winter,GRBAWinter,GRBA12
1017,10161,GRBA,2014,10,Great Basin NP,7539,2.29E-09,0.203426476,Fall,GRBAFall,GRBA10
1018,10171,GRBA,2015,8,Great Basin NP,20556,1.79E-09,0.058793435,Summer,GRBASummer,GRBA08
1019,10181,GRBA,2016,6,Great Basin NP,17534,3.53E-09,0.56090689,Summer,GRBASummer,GRBA06
1020,10191,GRBA,2017,4,Great Basin NP,16671,3.17E-09,0.455968091,Spring,GRBASpring,GRBA04
1021,10201,GRBA,2018,2,Great Basin NP,2289,1.80E-09,0.06081515,Winter,GRBAWinter,GRBA02
1022,10211,GRBA,2018,12,Great Basin NP,2426,1.25E-09,-0.097561293,Winter,GRBAWinter,GRBA12
1023,10221,GRCA,1980,10,Grand Canyon NP,194043,1.08E-09,-0.146130288,Fall,GRCAFall,GRCA10
1024,10231,GRCA,1981,8,Grand Canyon NP,378831,2.92E-09,0.386278518,Summer,GRCASummer,GRCA08
1025,10241,GRCA,1982,6,Grand Canyon NP,372127,4.59E-09,0.867244578,Summer,GRCASummer,GRCA06
1026,10251,GRCA,1983,4,Grand Canyon NP,141134,2.21E-09,0.179601511,Spring,GRCASpring,GRCA04
1027,10261,GRCA,1984,2,Grand Canyon NP,72688,1.28E-09,-0.088286587,Winter,GRCAWinter,GRCA02
1028,10271,GRCA,1984,12,Grand Canyon NP,61316,1.61E-09,0.007949193,Winter,GRCAWinter,GRCA12
1029,10281,GRCA,1985,10,Grand Canyon NP,240488,1.82E-09,0.067006404,Fall,GRCAFall,GRCA10
1030,10291,GRCA,1986,8,Grand Canyon NP,437652,3.55E-09,0.565675189,Summer,GRCASummer,GRCA08
1031,10301,GRCA,1987,6,Grand Canyon NP,457635,3.70E-09,0.611705955,Summer,GRCASummer,GRCA06
1032,10311,GRCA,1988,4,Grand Canyon NP,240519,3.85E-09,0.652270977,Spring,GRCASpring,GRCA04
1033,10321,GRCA,1989,2,Grand Canyon NP,128648,1.92E-09,0.097538914,Winter,GRCAWinter,GRCA02
1034,10331,GRCA,1989,12,Grand Canyon NP,145519,7.87E-10,-0.23020526,Winter,GRCAWinter,GRCA12
1035,10341,GRCA,1990,10,Grand Canyon NP,283512,1.86E-09,0.080523507,Fall,GRCAFall,GRCA10
1036,10351,GRCA,1991,8,Grand Canyon NP,561165,2.45E-09,0.248826762,Summer,GRCASummer,GRCA08
1037,10361,GRCA,1992,6,Grand Canyon NP,553547,3.36E-09,0.511788827,Summer,GRCASummer,GRCA06
1038,10371,GRCA,1993,4,Grand Canyon NP,326969,2.30E-09,0.206405094,Spring,GRCASpring,GRCA04
1039,10381,GRCA,1994,2,Grand Canyon NP,136008,1.62E-09,0.010535739,Winter,GRCAWinter,GRCA02
1040,10391,GRCA,1994,12,Grand Canyon NP,153124,8.57E-10,-0.209990032,Winter,GRCAWinter,GRCA12
1041,10401,GRCA,1995,10,Grand Canyon NP,381572,2.33E-09,0.213969191,Fall,GRCAFall,GRCA10
1042,10411,GRCA,1996,8,Grand Canyon NP,580705,5.20E-09,1.042542198,Summer,GRCASummer,GRCA08
1043,10421,GRCA,1997,6,Grand Canyon NP,540275,6.07E-09,1.293150271,Summer,GRCASummer,GRCA06
1044,10431,GRCA,1998,4,Grand Canyon NP,401811,2.46E-09,0.25153099,Spring,GRCASpring,GRCA04
1045,10441,GRCA,1999,2,Grand Canyon NP,168127,1.51E-09,-0.02178027,Winter,GRCAWinter,GRCA02
1046,10451,GRCA,1999,12,Grand Canyon NP,177947,7.81E-10,-0.232126674,Winter,GRCAWinter,GRCA12
1047,10461,GRCA,2000,10,Grand Canyon NP,368560,1.84E-09,0.074755147,Fall,GRCAFall,GRCA10
1048,10471,GRCA,2001,8,Grand Canyon NP,565883,3.62E-09,0.588098796,Summer,GRCASummer,GRCA08
1049,10481,GRCA,2002,6,Grand Canyon NP,502154,5.34E-09,1.084836604,Summer,GRCASummer,GRCA06
1050,10491,GRCA,2003,4,Grand Canyon NP,340245,5.53E-09,1.138586668,Spring,GRCASpring,GRCA04
1051,10501,GRCA,2004,2,Grand Canyon NP,148379,2.11E-09,0.151561637,Winter,GRCAWinter,GRCA02
1052,10511,GRCA,2004,12,Grand Canyon NP,177154,1.69E-09,0.030036606,Winter,GRCAWinter,GRCA12
1053,10521,GRCA,2005,10,Grand Canyon NP,335518,2.49E-09,0.261621943,Fall,GRCAFall,GRCA10
1054,10531,GRCA,2006,8,Grand Canyon NP,507951,3.88E-09,0.661625847,Summer,GRCASummer,GRCA08
1055,10541,GRCA,2007,6,Grand Canyon NP,515106,5.03E-09,0.992776354,Summer,GRCASummer,GRCA06
1056,10551,GRCA,2008,4,Grand Canyon NP,377542,7.14E-09,1.60241166,Spring,GRCASpring,GRCA04
1057,10561,GRCA,2009,2,Grand Canyon NP,132865,2.69E-09,0.317574683,Winter,GRCAWinter,GRCA02
1058,10571,GRCA,2009,12,Grand Canyon NP,161047,1.85E-09,0.077830461,Winter,GRCAWinter,GRCA12
1059,10581,GRCA,2010,10,Grand Canyon NP,359758,2.14E-09,0.160672171,Fall,GRCAFall,GRCA10
1060,10591,GRCA,2011,8,Grand Canyon NP,595265,4.28E-09,0.777925274,Summer,GRCASummer,GRCA08
1061,10601,GRCA,2012,6,Grand Canyon NP,549688,5.74E-09,1.197952807,Summer,GRCASummer,GRCA06
1062,10611,GRCA,2013,4,Grand Canyon NP,375899,5.09E-09,1.0109459,Spring,GRCASpring,GRCA04
1063,10621,GRCA,2014,2,Grand Canyon NP,176364,2.64E-09,0.304868061,Winter,GRCAWinter,GRCA02
1064,10631,GRCA,2014,12,Grand Canyon NP,256616,1.37E-09,-0.062890482,Winter,GRCAWinter,GRCA12
1065,10641,GRCA,2015,10,Grand Canyon NP,444363,2.36E-09,0.224516264,Fall,GRCAFall,GRCA10
1066,10651,GRCA,2016,8,Grand Canyon NP,743158,3.13E-09,0.444555366,Summer,GRCASummer,GRCA08
1067,10661,GRCA,2017,6,Grand Canyon NP,726916,5.63E-09,1.167396267,Summer,GRCASummer,GRCA06
1068,10671,GRCA,2018,4,Grand Canyon NP,549416,5.18E-09,1.038121082,Spring,GRCASpring,GRCA04
1069,10681,GRSA,1980,2,Great Sand Dunes NP & PRES,1367,3.96E-10,-0.34315488,Winter,GRSAWinter,GRSA02
1070,10691,GRSA,1980,12,Great Sand Dunes NP & PRES,3255,3.81E-10,-0.347499925,Winter,GRSAWinter,GRSA12
1071,10701,GRSA,1981,10,Great Sand Dunes NP & PRES,10255,8.02E-10,-0.226062138,Fall,GRSAFall,GRSA10
1072,10711,GRSA,1982,8,Great Sand Dunes NP & PRES,33226,7.88E-10,-0.229903893,Summer,GRSASummer,GRSA08
1073,10721,GRSA,1983,6,Great Sand Dunes NP & PRES,25662,1.97E-09,0.112368113,Summer,GRSASummer,GRSA06
1074,10731,GRSA,1984,4,Great Sand Dunes NP & PRES,5217,1.85E-09,0.076026392,Spring,GRSASpring,GRSA04
1075,10741,GRSA,1985,2,Great Sand Dunes NP & PRES,2452,5.05E-10,-0.311693783,Winter,GRSAWinter,GRSA02
1076,10751,GRSA,1985,12,Great Sand Dunes NP & PRES,1941,3.93E-10,-0.343916347,Winter,GRSAWinter,GRSA12
1077,10761,GRSA,1986,10,Great Sand Dunes NP & PRES,11885,7.59E-10,-0.238411228,Fall,GRSAFall,GRSA10
1078,10771,GRSA,1987,8,Great Sand Dunes NP & PRES,47743,7.27E-10,-0.24775341,Summer,GRSASummer,GRSA08
1079,10781,GRSA,1988,6,Great Sand Dunes NP & PRES,42228,1.43E-09,-0.045619686,Summer,GRSASummer,GRSA06
1080,10791,GRSA,1989,4,Great Sand Dunes NP & PRES,9773,2.36E-09,0.222466033,Spring,GRSASpring,GRSA04
1081,10801,GRSA,1990,2,Great Sand Dunes NP & PRES,3887,8.41E-10,-0.214713044,Winter,GRSAWinter,GRSA02
1082,10811,GRSA,1990,12,Great Sand Dunes NP & PRES,2969,5.85E-10,-0.288676237,Winter,GRSAWinter,GRSA12
1083,10821,GRSA,1991,10,Great Sand Dunes NP & PRES,17417,6.94E-10,-0.257161081,Fall,GRSAFall,GRSA10
1084,10831,GRSA,1992,8,Great Sand Dunes NP & PRES,60292,6.36E-10,-0.273833197,Summer,GRSASummer,GRSA08
1085,10841,GRSA,1993,6,Great Sand Dunes NP & PRES,57242,1.52E-09,-0.019380164,Summer,GRSASummer,GRSA06
1086,10851,GRSA,1994,4,Great Sand Dunes NP & PRES,10301,1.77E-09,0.053611789,Spring,GRSASpring,GRSA04
1087,10861,GRSA,1995,2,Great Sand Dunes NP & PRES,4919,4.35E-10,-0.331779625,Winter,GRSAWinter,GRSA02
1088,10871,GRSA,1995,12,Great Sand Dunes NP & PRES,2344,4.18E-10,-0.336788961,Winter,GRSAWinter,GRSA12
1089,10881,GRSA,1996,10,Great Sand Dunes NP & PRES,13638,9.85E-10,-0.17321281,Fall,GRSAFall,GRSA10
1090,10891,GRSA,1997,8,Great Sand Dunes NP & PRES,60284,1.05E-09,-0.155025898,Summer,GRSASummer,GRSA08
1091,10901,GRSA,1998,6,Great Sand Dunes NP & PRES,50089,1.70E-09,0.034376116,Summer,GRSASummer,GRSA06
1092,10911,GRSA,1999,4,Great Sand Dunes NP & PRES,7573,2.07E-09,0.138893206,Spring,GRSASpring,GRSA04
1093,10921,GRSA,2000,2,Great Sand Dunes NP & PRES,4328,6.76E-10,-0.262354181,Winter,GRSAWinter,GRSA02
1094,10931,GRSA,2000,12,Great Sand Dunes NP & PRES,2260,7.57E-10,-0.238971926,Winter,GRSAWinter,GRSA12
1095,10941,GRSA,2001,10,Great Sand Dunes NP & PRES,13995,1.16E-09,-0.121560395,Fall,GRSAFall,GRSA10
1096,10951,GRSA,2002,8,Great Sand Dunes NP & PRES,39205,1.33E-09,-0.074906038,Summer,GRSASummer,GRSA08
1097,10961,GRSA,2003,6,Great Sand Dunes NP & PRES,51008,1.71E-09,0.037018058,Summer,GRSASummer,GRSA06
1098,10971,GRSA,2004,4,Great Sand Dunes NP & PRES,8859,3.41E-09,0.525774097,Spring,GRSASpring,GRSA04
1099,10981,GRSA,2005,2,Great Sand Dunes NP & PRES,2952,1.04E-09,-0.157212041,Winter,GRSAWinter,GRSA02
1100,10991,GRSA,2005,12,Great Sand Dunes NP & PRES,2747,8.44E-10,-0.213815399,Winter,GRSAWinter,GRSA12
1101,11001,GRSA,2006,10,Great Sand Dunes NP & PRES,11552,8.23E-10,-0.219873447,Fall,GRSAFall,GRSA10
1102,11011,GRSA,2007,8,Great Sand Dunes NP & PRES,46389,1.09E-09,-0.143335547,Summer,GRSASummer,GRSA08
1103,11021,GRSA,2008,6,Great Sand Dunes NP & PRES,57256,2.02E-09,0.126179726,Summer,GRSASummer,GRSA06
1104,11031,GRSA,2009,4,Great Sand Dunes NP & PRES,9068,2.66E-09,0.309883195,Spring,GRSASpring,GRSA04
1105,11041,GRSA,2010,2,Great Sand Dunes NP & PRES,2110,1.42E-09,-0.04704908,Winter,GRSAWinter,GRSA02
1106,11051,GRSA,2010,12,Great Sand Dunes NP & PRES,2385,7.88E-10,-0.229980933,Winter,GRSAWinter,GRSA12
1107,11061,GRSA,2011,10,Great Sand Dunes NP & PRES,14625,1.46E-09,-0.035226469,Fall,GRSAFall,GRSA10
1108,11071,GRSA,2012,8,Great Sand Dunes NP & PRES,42154,8.90E-10,-0.200585982,Summer,GRSASummer,GRSA08
1109,11081,GRSA,2013,6,Great Sand Dunes NP & PRES,47565,1.84E-09,0.075005795,Summer,GRSASummer,GRSA06
1110,11091,GRSA,2014,4,Great Sand Dunes NP & PRES,10868,2.05E-09,0.133078356,Spring,GRSASpring,GRSA04
1111,11101,GRSA,2015,2,Great Sand Dunes NP & PRES,1003,1.09E-09,-0.144124048,Winter,GRSAWinter,GRSA02
1112,11111,GRSA,2015,12,Great Sand Dunes NP & PRES,2046,7.76E-10,-0.233350565,Winter,GRSAWinter,GRSA12
1113,11121,GRSA,2016,10,Great Sand Dunes NP & PRES,30776,6.52E-10,-0.269314503,Fall,GRSAFall,GRSA10
1114,11131,GRSA,2017,8,Great Sand Dunes NP & PRES,73579,8.45E-10,-0.213540786,Summer,GRSASummer,GRSA08
1115,11141,GRSA,2018,6,Great Sand Dunes NP & PRES,77494,2.18E-09,0.171086021,Summer,GRSASummer,GRSA06
1116,11151,GRSM,1980,4,Great Smoky Mountains NP,553448,1.19E-09,-0.113777337,Spring,GRSMSpring,GRSM04
1117,11161,GRSM,1981,2,Great Smoky Mountains NP,200825,4.98E-10,-0.313837505,Winter,GRSMWinter,GRSM02
1118,11171,GRSM,1981,12,Great Smoky Mountains NP,201011,3.47E-10,-0.357400129,Winter,GRSMWinter,GRSM12
1119,11181,GRSM,1982,10,Great Smoky Mountains NP,1227267,3.66E-10,-0.351844514,Fall,GRSMFall,GRSM10
1120,11191,GRSM,1983,8,Great Smoky Mountains NP,1252083,3.91E-10,-0.344646007,Summer,GRSMSummer,GRSM08
1121,11201,GRSM,1984,6,Great Smoky Mountains NP,1140590,8.51E-10,-0.211899432,Summer,GRSMSummer,GRSM06
1122,11211,GRSM,1985,4,Great Smoky Mountains NP,598858,1.52E-09,-0.017711208,Spring,GRSMSpring,GRSM04
1123,11221,GRSM,1986,2,Great Smoky Mountains NP,200270,4.52E-10,-0.326882645,Winter,GRSMWinter,GRSM02
1124,11231,GRSM,1986,12,Great Smoky Mountains NP,286364,3.52E-10,-0.35590257,Winter,GRSMWinter,GRSM12
1125,11241,GRSM,1987,10,Great Smoky Mountains NP,1576500,8.29E-10,-0.218183073,Fall,GRSMFall,GRSM10
1126,11251,GRSM,1988,8,Great Smoky Mountains NP,1470611,7.91E-10,-0.22917654,Summer,GRSMSummer,GRSM08
1127,11261,GRSM,1989,6,Great Smoky Mountains NP,1195096,1.70E-09,0.033543913,Summer,GRSMSummer,GRSM06
1128,11271,GRSM,1990,4,Great Smoky Mountains NP,596641,1.16E-09,-0.122481925,Spring,GRSMSpring,GRSM04
1129,11281,GRSM,1991,2,Great Smoky Mountains NP,233412,3.59E-10,-0.35372925,Winter,GRSMWinter,GRSM02
1130,11291,GRSM,1991,12,Great Smoky Mountains NP,303208,2.80E-10,-0.376595792,Winter,GRSMWinter,GRSM12
1131,11301,GRSM,1992,10,Great Smoky Mountains NP,1184533,4.78E-10,-0.319607035,Fall,GRSMFall,GRSM10
1132,11311,GRSM,1993,8,Great Smoky Mountains NP,1335131,3.75E-10,-0.349072385,Summer,GRSMSummer,GRSM08
1133,11321,GRSM,1994,6,Great Smoky Mountains NP,966509,1.09E-09,-0.142929122,Summer,GRSMSummer,GRSM06
1134,11331,GRSM,1995,4,Great Smoky Mountains NP,678827,1.57E-09,-0.003081905,Spring,GRSMSpring,GRSM04
1135,11341,GRSM,1996,2,Great Smoky Mountains NP,380652,4.93E-10,-0.315157291,Winter,GRSMWinter,GRSM02
1136,11351,GRSM,1996,12,Great Smoky Mountains NP,447413,2.91E-10,-0.37352699,Winter,GRSMWinter,GRSM12
1137,11361,GRSM,1997,10,Great Smoky Mountains NP,1181685,5.39E-10,-0.301751927,Fall,GRSMFall,GRSM10
1138,11371,GRSM,1998,8,Great Smoky Mountains NP,1184421,2.47E-10,-0.386103964,Summer,GRSMSummer,GRSM08
1139,11381,GRSM,1999,6,Great Smoky Mountains NP,1250890,9.20E-10,-0.191816625,Summer,GRSMSummer,GRSM06
1140,11391,GRSM,2000,4,Great Smoky Mountains NP,725456,1.94E-09,0.101700186,Spring,GRSMSpring,GRSM04
1141,11401,GRSM,2001,2,Great Smoky Mountains NP,362356,7.89E-10,-0.229601837,Winter,GRSMWinter,GRSM02
1142,11411,GRSM,2001,12,Great Smoky Mountains NP,343809,6.53E-10,-0.268980232,Winter,GRSMWinter,GRSM12
1143,11421,GRSM,2002,10,Great Smoky Mountains NP,1104852,6.58E-10,-0.267533984,Fall,GRSMFall,GRSM10
1144,11431,GRSM,2003,8,Great Smoky Mountains NP,1109676,2.31E-09,0.209072668,Summer,GRSMSummer,GRSM08
1145,11441,GRSM,2004,6,Great Smoky Mountains NP,1076888,3.27E-09,0.484960445,Summer,GRSMSummer,GRSM06
1146,11451,GRSM,2005,4,Great Smoky Mountains NP,652265,1.88E-09,0.085561069,Spring,GRSMSpring,GRSM04
1147,11461,GRSM,2006,2,Great Smoky Mountains NP,332912,1.07E-09,-0.14949835,Winter,GRSMWinter,GRSM02
1148,11471,GRSM,2006,12,Great Smoky Mountains NP,502089,5.92E-10,-0.286657133,Winter,GRSMWinter,GRSM12
1149,11481,GRSM,2007,10,Great Smoky Mountains NP,1092798,5.53E-10,-0.297769133,Fall,GRSMFall,GRSM10
1150,11491,GRSM,2008,8,Great Smoky Mountains NP,1049206,1.99E-09,0.11726893,Summer,GRSMSummer,GRSM08
1151,11501,GRSM,2009,6,Great Smoky Mountains NP,1181938,1.25E-09,-0.096714319,Summer,GRSMSummer,GRSM06
1152,11511,GRSM,2010,4,Great Smoky Mountains NP,848946,2.09E-09,0.144817055,Spring,GRSMSpring,GRSM04
1153,11521,GRSM,2011,2,Great Smoky Mountains NP,315206,8.55E-10,-0.210781593,Winter,GRSMWinter,GRSM02
1154,11531,GRSM,2011,12,Great Smoky Mountains NP,471603,6.97E-10,-0.256136382,Winter,GRSMWinter,GRSM12
1155,11541,GRSM,2012,10,Great Smoky Mountains NP,1144273,5.84E-10,-0.288860707,Fall,GRSMFall,GRSM10
1156,11551,GRSM,2013,8,Great Smoky Mountains NP,1040021,2.06E-09,0.138180319,Summer,GRSMSummer,GRSM08
1157,11561,GRSM,2014,6,Great Smoky Mountains NP,1305063,2.90E-09,0.379942124,Summer,GRSMSummer,GRSM06
1158,11571,GRSM,2015,4,Great Smoky Mountains NP,794886,1.50E-09,-0.023606478,Spring,GRSMSpring,GRSM04
1159,11581,GRSM,2016,2,Great Smoky Mountains NP,353532,5.46E-10,-0.299923621,Winter,GRSMWinter,GRSM02
1160,11591,GRSM,2016,12,Great Smoky Mountains NP,468721,7.80E-10,-0.232433199,Winter,GRSMWinter,GRSM12
1161,11601,GRSM,2017,10,Great Smoky Mountains NP,1336369,7.28E-10,-0.247423031,Fall,GRSMFall,GRSM10
1162,11611,GRSM,2018,8,Great Smoky Mountains NP,1195360,1.51E-09,-0.021458397,Summer,GRSMSummer,GRSM08
1163,11621,GRTE,1980,6,Grand Teton NP,395897,1.53E-09,-0.015843413,Summer,GRTESummer,GRTE06
1164,11631,GRTE,1981,4,Grand Teton NP,26846,1.26E-09,-0.094440002,Spring,GRTESpring,GRTE04
1165,11641,GRTE,1982,2,Grand Teton NP,26809,4.85E-10,-0.317419658,Winter,GRTEWinter,GRTE02
1166,11651,GRTE,1982,12,Grand Teton NP,19025,2.54E-10,-0.384156213,Winter,GRTEWinter,GRTE12
1167,11661,GRTE,1983,10,Grand Teton NP,56456,5.12E-10,-0.309548218,Fall,GRTEFall,GRTE10
1168,11671,GRTE,1984,8,Grand Teton NP,380301,1.19E-09,-0.112790798,Summer,GRTESummer,GRTE08
1169,11681,GRTE,1985,6,Grand Teton NP,238661,1.81E-09,0.065199131,Summer,GRTESummer,GRTE06
1170,11691,GRTE,1986,4,Grand Teton NP,11553,1.70E-09,0.031908695,Spring,GRTESpring,GRTE04
1171,11701,GRTE,1987,2,Grand Teton NP,11088,7.46E-10,-0.242230043,Winter,GRTEWinter,GRTE02
1172,11711,GRTE,1987,12,Grand Teton NP,10017,5.47E-10,-0.299702818,Winter,GRTEWinter,GRTE12
