"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke"
"407","ACAD","2013","11","Acadia NP",41181,9.00668095660251e-10
"408","ACAD","2013","12","Acadia NP",7540,5.51449219621247e-10
"409","ACAD","2014","01","Acadia NP",10459,3.42552458620915e-10
"410","ACAD","2014","02","Acadia NP",10258,5.72187353053977e-10
"411","ACAD","2014","03","Acadia NP",17502,1.03074604407283e-09
"412","ACAD","2014","04","Acadia NP",57211,1.01358477166968e-09
"413","ACAD","2014","05","Acadia NP",153013,8.1885787039937e-10
"414","ACAD","2014","06","Acadia NP",338845,7.15850823063136e-10
"415","ACAD","2014","07","Acadia NP",561073,8.40302771809576e-10
"416","ACAD","2014","08","Acadia NP",638152,6.86016798923106e-10
"417","ACAD","2014","09","Acadia NP",418173,2.84118284454848e-10
"418","ACAD","2014","10","Acadia NP",313920,4.60391669232507e-10
"419","ACAD","2014","11","Acadia NP",31013,5.23978749278342e-10
"420","ACAD","2014","12","Acadia NP",13510,4.15743384163392e-10
"421","ACAD","2015","01","Acadia NP",12578,5.16708509312735e-10
"422","ACAD","2015","02","Acadia NP",10626,8.78461081654791e-10
"423","ACAD","2015","03","Acadia NP",18062,8.40546243718876e-10
"424","ACAD","2015","04","Acadia NP",63214,1.10481401804918e-09
"425","ACAD","2015","05","Acadia NP",187205,1.30831490086081e-09
"426","ACAD","2015","06","Acadia NP",359661,8.42048819560404e-10
"427","ACAD","2015","07","Acadia NP",606597,6.73087696689834e-10
"428","ACAD","2015","08","Acadia NP",666767,4.22166135383151e-10
"429","ACAD","2015","09","Acadia NP",479320,2.88489260258373e-10
"430","ACAD","2015","10","Acadia NP",344362,2.5704191553011e-10
"431","ACAD","2015","11","Acadia NP",48912,3.81954190498135e-10
"432","ACAD","2015","12","Acadia NP",13880,3.52870455078147e-10
"433","ACAD","2016","01","Acadia NP",17204,3.55150020503459e-10
"434","ACAD","2016","02","Acadia NP",16530,4.21285922813652e-10
"435","ACAD","2016","03","Acadia NP",28121,5.87787485351043e-10
"436","ACAD","2016","04","Acadia NP",94199,9.2124569084362e-10
"437","ACAD","2016","05","Acadia NP",217147,9.11895947641739e-10
"438","ACAD","2016","06","Acadia NP",445410,6.55706267060907e-10
"439","ACAD","2016","07","Acadia NP",696854,4.68797556330003e-10
"440","ACAD","2016","08","Acadia NP",735945,3.24677951191177e-10
"441","ACAD","2016","09","Acadia NP",570434,2.06592271068118e-10
"442","ACAD","2016","10","Acadia NP",412416,1.92139318344609e-10
"443","ACAD","2016","11","Acadia NP",55022,3.53216456083771e-10
"444","ACAD","2016","12","Acadia NP",14111,6.30103191845421e-10
"445","ACAD","2017","01","Acadia NP",15520,3.25010240942447e-10
"446","ACAD","2017","02","Acadia NP",14342,4.59530219432125e-10
"447","ACAD","2017","03","Acadia NP",20936,6.24074292243648e-10
"448","ACAD","2017","04","Acadia NP",85267,8.14737943777288e-10
"449","ACAD","2017","05","Acadia NP",222978,1.52749723980605e-09
"450","ACAD","2017","06","Acadia NP",476191,1.16262843796733e-09
"451","ACAD","2017","07","Acadia NP",743529,4.72199834788967e-10
"452","ACAD","2017","08","Acadia NP",762436,3.09615777460692e-10
"453","ACAD","2017","09","Acadia NP",595388,3.96452703999017e-10
"454","ACAD","2017","10","Acadia NP",507594,5.48388945365019e-10
"455","ACAD","2017","11","Acadia NP",53006,5.1979026638449e-10
"456","ACAD","2017","12","Acadia NP",12084,3.88979598531236e-10
"457","ACAD","2018","01","Acadia NP",11974,5.55750945263611e-10
"458","ACAD","2018","02","Acadia NP",12167,7.21825765825912e-10
"459","ACAD","2018","03","Acadia NP",23756,6.48386788704158e-10
"460","ACAD","2018","04","Acadia NP",72858,1.68563096814012e-09
"461","ACAD","2018","05","Acadia NP",249050,1.59505297858686e-09
"462","ACAD","2018","06","Acadia NP",499163,1.07943476379546e-09
"463","ACAD","2018","07","Acadia NP",759165,1.12844333877149e-09
"464","ACAD","2018","08","Acadia NP",767219,9.04392838396717e-10
"465","ACAD","2018","09","Acadia NP",600397,3.23453208661562e-10
"466","ACAD","2018","10","Acadia NP",488204,2.98193442160866e-10
"467","ACAD","2018","11","Acadia NP",40930,4.48033998790009e-10
"468","ACAD","2018","12","Acadia NP",12692,3.37694650021092e-10
"469","ARCH","1980","01","Arches NP",3599,8.74726346911103e-10
"470","ARCH","1980","02","Arches NP",4687,5.82503878465701e-10
"471","ARCH","1980","03","Arches NP",15915,1.08303843671109e-09
"472","ARCH","1980","04","Arches NP",27050,2.26163243688404e-09
"473","ARCH","1980","05","Arches NP",39099,2.47193221447617e-09
"474","ARCH","1980","06","Arches NP",47171,2.43424125301317e-09
"475","ARCH","1980","07","Arches NP",43685,1.29742094845398e-09
"476","ARCH","1980","08","Arches NP",47837,1.24198595852221e-09
"477","ARCH","1980","09","Arches NP",31387,8.28420498866222e-10
"478","ARCH","1980","10","Arches NP",16983,7.65169261285337e-10
"479","ARCH","1980","11","Arches NP",7481,8.90892637439578e-10
"480","ARCH","1980","12","Arches NP",5625,5.27587751264491e-10
"481","ARCH","1981","01","Arches NP",7144,4.62191368511e-10
"482","ARCH","1981","02","Arches NP",6275,9.40426292395102e-10
"483","ARCH","1981","03","Arches NP",17024,1.68384239884745e-09
"484","ARCH","1981","04","Arches NP",30543,1.88791493549445e-09
"485","ARCH","1981","05","Arches NP",41614,2.43042452829911e-09
"486","ARCH","1981","06","Arches NP",51670,1.79706893810305e-09
"487","ARCH","1981","07","Arches NP",48711,1.43009093456214e-09
"488","ARCH","1981","08","Arches NP",52953,1.18614529309724e-09
"489","ARCH","1981","09","Arches NP",35795,1.19566923029168e-09
"490","ARCH","1981","10","Arches NP",20656,1.249947811921e-09
"491","ARCH","1981","11","Arches NP",10157,7.06088465474153e-10
"492","ARCH","1981","12","Arches NP",3966,4.96414853667915e-10
"493","ARCH","1982","01","Arches NP",5531,8.86879236716709e-10
"494","ARCH","1982","02","Arches NP",6897,6.97205404520673e-10
"495","ARCH","1982","03","Arches NP",19703,1.59339064165209e-09
"496","ARCH","1982","04","Arches NP",29711,2.42627296032083e-09
"497","ARCH","1982","05","Arches NP",43011,3.11078074410887e-09
"498","ARCH","1982","06","Arches NP",55267,2.55110954583415e-09
"499","ARCH","1982","07","Arches NP",53035,1.86251492007017e-09
"500","ARCH","1982","08","Arches NP",52025,1.04085462471204e-09
"501","ARCH","1982","09","Arches NP",36934,1.30725874569748e-09
"502","ARCH","1982","10","Arches NP",18992,6.21168394498994e-10
"503","ARCH","1982","11","Arches NP",10845,1.10688824772609e-09
"504","ARCH","1982","12","Arches NP",7464,7.26211257795484e-10
"505","ARCH","1983","01","Arches NP",4672,3.73265834907599e-10
"506","ARCH","1983","02","Arches NP",6993,3.82699566481293e-10
"507","ARCH","1983","03","Arches NP",14734,6.86263379456875e-10
"508","ARCH","1983","04","Arches NP",20073,1.46848611048966e-09
"509","ARCH","1983","05","Arches NP",34040,1.75270586932896e-09
"510","ARCH","1983","06","Arches NP",38975,2.28631624743514e-09
"511","ARCH","1983","07","Arches NP",50659,1.90399407351549e-09
"512","ARCH","1983","08","Arches NP",50320,6.69168220834848e-10
"513","ARCH","1983","09","Arches NP",36578,8.06895661398244e-10
"514","ARCH","1983","10","Arches NP",20107,5.97241422983785e-10
"515","ARCH","1983","11","Arches NP",7384,8.64458171712101e-10
"516","ARCH","1983","12","Arches NP",3340,7.3150091539631e-10
"517","ARCH","1984","01","Arches NP",4021,1.94556787347366e-10
"518","ARCH","1984","02","Arches NP",4601,6.52776277476619e-10
"519","ARCH","1984","03","Arches NP",16732,1.11577347361447e-09
"520","ARCH","1984","04","Arches NP",30806,2.01690841805657e-09
"521","ARCH","1984","05","Arches NP",44454,2.40520248162568e-09
"522","ARCH","1984","06","Arches NP",58744,2.46710296636365e-09
"523","ARCH","1984","07","Arches NP",55728,1.41724221247586e-09
"524","ARCH","1984","08","Arches NP",57412,7.96940402558732e-10
"525","ARCH","1984","09","Arches NP",42668,1.26144139578344e-09
"526","ARCH","1984","10","Arches NP",18121,1.12296871801476e-09
"527","ARCH","1984","11","Arches NP",7059,1.07514164238154e-09
"528","ARCH","1984","12","Arches NP",4834,9.88866544204825e-10
"529","ARCH","1985","01","Arches NP",4727,3.94133531367302e-10
"530","ARCH","1985","02","Arches NP",4944,7.63633489775373e-10
"531","ARCH","1985","03","Arches NP",18033,2.36544650533688e-09
"532","ARCH","1985","04","Arches NP",36032,2.68015720727988e-09
"533","ARCH","1985","05","Arches NP",50174,3.48919315662499e-09
"534","ARCH","1985","06","Arches NP",56588,3.11754000392739e-09
"535","ARCH","1985","07","Arches NP",54484,2.23197216264737e-09
"536","ARCH","1985","08","Arches NP",61538,1.49930412529642e-09
"537","ARCH","1985","09","Arches NP",44554,1.83126958042124e-09
"538","ARCH","1985","10","Arches NP",21037,1.19620457983416e-09
"539","ARCH","1985","11","Arches NP",6217,1.38241229574732e-09
"540","ARCH","1985","12","Arches NP",5136,4.79515593898583e-10
"541","ARCH","1986","01","Arches NP",7070,5.44768896659775e-10
"542","ARCH","1986","02","Arches NP",6762,1.1049815507036e-09
"543","ARCH","1986","03","Arches NP",33700,1.59123469956057e-09
"544","ARCH","1986","04","Arches NP",36042,2.27962204668586e-09
"545","ARCH","1986","05","Arches NP",53931,2.54874832350538e-09
"546","ARCH","1986","06","Arches NP",62158,2.46154474581317e-09
"547","ARCH","1986","07","Arches NP",63528,2.02416017280882e-09
"548","ARCH","1986","08","Arches NP",68397,1.43939660190995e-09
"549","ARCH","1986","09","Arches NP",49456,1.83325876701446e-09
"550","ARCH","1986","10","Arches NP",23414,1.10060549562974e-09
"551","ARCH","1986","11","Arches NP",8425,9.0023027921049e-10
"552","ARCH","1986","12","Arches NP",6561,5.17040688041703e-10
"553","ARCH","1987","01","Arches NP",6015,7.58422602498143e-10
"554","ARCH","1987","02","Arches NP",6957,7.91535115229891e-10
"555","ARCH","1987","03","Arches NP",22167,1.5328150970717e-09
"556","ARCH","1987","04","Arches NP",43965,2.30188379468643e-09
"557","ARCH","1987","05","Arches NP",63510,2.52153631308261e-09
"558","ARCH","1987","06","Arches NP",69019,2.00052019394548e-09
"559","ARCH","1987","07","Arches NP",71987,2.34635666451766e-09
"560","ARCH","1987","08","Arches NP",80492,1.23847521127374e-09
"561","ARCH","1987","09","Arches NP",60969,1.32894040216769e-09
"562","ARCH","1987","10","Arches NP",28961,1.34850453026303e-09
"563","ARCH","1987","11","Arches NP",9904,8.60714333139612e-10
"564","ARCH","1987","12","Arches NP",4970,9.19789411302219e-10
"565","ARCH","1988","01","Arches NP",4145,7.54085793808201e-10
"566","ARCH","1988","02","Arches NP",6674,1.15202747341669e-09
"567","ARCH","1988","03","Arches NP",31382,1.29760979739046e-09
"568","ARCH","1988","04","Arches NP",45863,2.44300490948035e-09
"569","ARCH","1988","05","Arches NP",68712,2.6457538382374e-09
"570","ARCH","1988","06","Arches NP",79183,2.1622947876665e-09
"571","ARCH","1988","07","Arches NP",77160,1.84004522729708e-09
"572","ARCH","1988","08","Arches NP",80219,1.02714070582266e-09
"573","ARCH","1988","09","Arches NP",75694,1.41309874912565e-09
"574","ARCH","1988","10","Arches NP",34808,8.90312989998421e-10
"575","ARCH","1988","11","Arches NP",11253,1.30265553899278e-09
"576","ARCH","1988","12","Arches NP",5362,9.41383526686934e-10
"577","ARCH","1989","01","Arches NP",4687,9.80202474742953e-10
"578","ARCH","1989","02","Arches NP",5683,1.24178700655619e-09
"579","ARCH","1989","03","Arches NP",41135,1.84618575982398e-09
"580","ARCH","1989","04","Arches NP",51807,3.26938898176365e-09
"581","ARCH","1989","05","Arches NP",75599,3.91172516600591e-09
"582","ARCH","1989","06","Arches NP",80321,2.49281417730174e-09
"583","ARCH","1989","07","Arches NP",78010,2.05550487741846e-09
"584","ARCH","1989","08","Arches NP",88731,1.89623672319783e-09
"585","ARCH","1989","09","Arches NP",69361,1.5380446916069e-09
"586","ARCH","1989","10","Arches NP",37592,2.02596939224975e-09
"587","ARCH","1989","11","Arches NP",15113,1.16853093867775e-09
"588","ARCH","1989","12","Arches NP",7770,5.77445147253997e-10
"589","ARCH","1990","01","Arches NP",6440,7.76561259741015e-10
"590","ARCH","1990","02","Arches NP",8444,1.18634735368772e-09
"591","ARCH","1990","03","Arches NP",42372,1.65633429194401e-09
"592","ARCH","1990","04","Arches NP",71479,2.42727504762286e-09
"593","ARCH","1990","05","Arches NP",84912,3.29036731194776e-09
"594","ARCH","1990","06","Arches NP",90154,2.80238121597165e-09
"595","ARCH","1990","07","Arches NP",84017,1.96843497057841e-09
"596","ARCH","1990","08","Arches NP",97265,1.44778389277178e-09
"597","ARCH","1990","09","Arches NP",72310,8.39895208937236e-10
"598","ARCH","1990","10","Arches NP",40923,1.21470233871435e-09
"599","ARCH","1990","11","Arches NP",15192,1.1304860381145e-09
"600","ARCH","1990","12","Arches NP",7211,1.01445463140948e-09
"601","ARCH","1991","01","Arches NP",6307,4.97791641240752e-10
"602","ARCH","1991","02","Arches NP",11453,8.64475158124378e-10
"603","ARCH","1991","03","Arches NP",45466,2.1172867903374e-09
"604","ARCH","1991","04","Arches NP",60081,2.80968204258158e-09
"605","ARCH","1991","05","Arches NP",93762,3.92687216077547e-09
"606","ARCH","1991","06","Arches NP",104120,3.74999542529508e-09
"607","ARCH","1991","07","Arches NP",103591,1.80426074081197e-09
"608","ARCH","1991","08","Arches NP",116516,1.29221122691092e-09
"609","ARCH","1991","09","Arches NP",90407,8.65439053754358e-10
"610","ARCH","1991","10","Arches NP",51260,7.67782226684943e-10
"611","ARCH","1991","11","Arches NP",14808,5.50794965192836e-10
"612","ARCH","1991","12","Arches NP",8111,4.31114366428176e-10
"613","ARCH","1992","01","Arches NP",8016,2.96693503099021e-10
"614","ARCH","1992","02","Arches NP",12779,3.65616620312537e-10
"615","ARCH","1992","03","Arches NP",50228,8.05511102264234e-10
"616","ARCH","1992","04","Arches NP",82025,1.10854869728172e-09
"617","ARCH","1992","05","Arches NP",104639,1.51511780899227e-09
"618","ARCH","1992","06","Arches NP",109882,1.77744630125432e-09
"619","ARCH","1992","07","Arches NP",119021,1.91666571502935e-09
"620","ARCH","1992","08","Arches NP",124840,1.19426923905763e-09
"621","ARCH","1992","09","Arches NP",104561,9.85426518163024e-10
"622","ARCH","1992","10","Arches NP",58839,7.22481463544256e-10
"623","ARCH","1992","11","Arches NP",18150,4.70468108915156e-10
"624","ARCH","1992","12","Arches NP",6851,6.82065404156162e-10
"625","ARCH","1993","01","Arches NP",6036,3.69401453870211e-10
"626","ARCH","1993","02","Arches NP",8599,2.71628969317206e-10
"627","ARCH","1993","03","Arches NP",43551,9.71539182437198e-10
"628","ARCH","1993","04","Arches NP",74542,1.79526060684054e-09
"629","ARCH","1993","05","Arches NP",103852,2.51260945383081e-09
"630","ARCH","1993","06","Arches NP",102396,1.9991508448669e-09
"631","ARCH","1993","07","Arches NP",116886,1.98586325161898e-09
"632","ARCH","1993","08","Arches NP",118500,1.43392386853236e-09
"633","ARCH","1993","09","Arches NP",111614,1.16426612795095e-09
"634","ARCH","1993","10","Arches NP",60523,1.04384156873749e-09
"635","ARCH","1993","11","Arches NP",18951,1.14881126833666e-09
"636","ARCH","1993","12","Arches NP",8228,7.59705409691946e-10
"637","ARCH","1994","01","Arches NP",9904,4.83256712424662e-10
"638","ARCH","1994","02","Arches NP",12348,1.06473618810554e-09
"639","ARCH","1994","03","Arches NP",53504,1.49462187071236e-09
"640","ARCH","1994","04","Arches NP",74096,2.05392680641125e-09
"641","ARCH","1994","05","Arches NP",103871,2.78004508302843e-09
"642","ARCH","1994","06","Arches NP",98464,2.51698750730611e-09
"643","ARCH","1994","07","Arches NP",109497,1.53705137506677e-09
"644","ARCH","1994","08","Arches NP",115008,1.58069879407918e-09
"645","ARCH","1994","09","Arches NP",110027,1.51077705901059e-09
"646","ARCH","1994","10","Arches NP",61676,1.04878716822299e-09
"647","ARCH","1994","11","Arches NP",16776,1.12925702122624e-09
"648","ARCH","1994","12","Arches NP",12007,5.34985555855627e-10
"649","ARCH","1995","01","Arches NP",11055,4.85641693526162e-10
"650","ARCH","1995","02","Arches NP",15813,6.79900524769295e-10
"651","ARCH","1995","03","Arches NP",52952,1.12695774934224e-09
"652","ARCH","1995","04","Arches NP",76855,2.35411090621085e-09
"653","ARCH","1995","05","Arches NP",111925,2.92319191075308e-09
"654","ARCH","1995","06","Arches NP",116972,3.04344127677325e-09
"655","ARCH","1995","07","Arches NP",136258,1.84629422861349e-09
"656","ARCH","1995","08","Arches NP",127740,2.00470107181161e-09
"657","ARCH","1995","09","Arches NP",120634,1.55905188758965e-09
"658","ARCH","1995","10","Arches NP",66136,1.62723279295562e-09
"659","ARCH","1995","11","Arches NP",18025,1.30278932086725e-09
"660","ARCH","1995","12","Arches NP",5009,7.62624130512535e-10
"661","ARCH","1996","01","Arches NP",8183,7.26166071718382e-10
"662","ARCH","1996","02","Arches NP",14300,1.20684684468131e-09
"663","ARCH","1996","03","Arches NP",58978,1.90801974220278e-09
"664","ARCH","1996","04","Arches NP",79685,2.21159157653972e-09
"665","ARCH","1996","05","Arches NP",116552,4.33751701223173e-09
"666","ARCH","1996","06","Arches NP",111616,3.15861692357089e-09
"667","ARCH","1996","07","Arches NP",119378,2.07906314386719e-09
"668","ARCH","1996","08","Arches NP",128102,1.80714587738606e-09
"669","ARCH","1996","09","Arches NP",121734,1.70481295747038e-09
"670","ARCH","1996","10","Arches NP",63804,1.32537736341476e-09
"671","ARCH","1996","11","Arches NP",19972,9.11322739494125e-10
"672","ARCH","1996","12","Arches NP",13712,9.50809320166002e-10
"673","ARCH","1997","01","Arches NP",9422,7.48380801773862e-10
"674","ARCH","1997","02","Arches NP",13493,6.61455057393567e-10
"675","ARCH","1997","03","Arches NP",64176,2.03853911528995e-09
"676","ARCH","1997","04","Arches NP",70201,2.10131378963752e-09
"677","ARCH","1997","05","Arches NP",115568,3.29363691875528e-09
"678","ARCH","1997","06","Arches NP",114213,3.20580939572324e-09
"679","ARCH","1997","07","Arches NP",122626,1.99586103200033e-09
"680","ARCH","1997","08","Arches NP",131104,2.0972465986091e-09
"681","ARCH","1997","09","Arches NP",119450,1.04033037739981e-09
"682","ARCH","1997","10","Arches NP",66854,1.29233701517961e-09
"683","ARCH","1997","11","Arches NP",19933,9.59236023945209e-10
"684","ARCH","1997","12","Arches NP",11485,4.70652739004151e-10
"685","ARCH","1998","01","Arches NP",10450,5.0717913202547e-10
"686","ARCH","1998","02","Arches NP",12337,7.04739044898872e-10
"687","ARCH","1998","03","Arches NP",52467,1.0795129234964e-09
"688","ARCH","1998","04","Arches NP",75236,1.96898719551086e-09
"689","ARCH","1998","05","Arches NP",119525,2.70191002904596e-09
"690","ARCH","1998","06","Arches NP",116384,2.0890906782256e-09
"691","ARCH","1998","07","Arches NP",113040,1.35123479072519e-09
"692","ARCH","1998","08","Arches NP",120361,1.16369680558392e-09
"693","ARCH","1998","09","Arches NP",116137,8.92705742661093e-10
"694","ARCH","1998","10","Arches NP",68808,1.11762266108428e-09
"695","ARCH","1998","11","Arches NP",21875,7.07933267563021e-10
"696","ARCH","1998","12","Arches NP",10541,6.58399113007135e-10
"697","ARCH","1999","01","Arches NP",11967,7.94610932608464e-10
"698","ARCH","1999","02","Arches NP",15378,8.86063666882819e-10
"699","ARCH","1999","03","Arches NP",62198,2.85615664452621e-09
"700","ARCH","1999","04","Arches NP",69196,2.76794120956936e-09
"701","ARCH","1999","05","Arches NP",120213,3.31526850416708e-09
"702","ARCH","1999","06","Arches NP",118326,2.98788305208575e-09
